layer,source_path,line,scope,timing,kind,module,imported_symbol,alias,root,classification,internal_target
models,models/common/models/llama32_3b/weight_utils.py,18,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/llama32_3b/weight_utils.py,20,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/llama32_3b/weight_utils.py,22,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/llama32_3b/weight_utils.py,23,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/llama33_70b/__init__.py,4,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,DEFAULT_HF_MODEL,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/__init__.py,4,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,Llama33_70BForCausalLM,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/__init__.py,4,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,Llama33_70BGenerationConfig,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/__init__.py,4,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,Llama33_70BRuntimeConfig,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/__init__.py,4,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/__init__.py,11,<module>,module,from,models.common.models.llama33_70b.executor,Llama33_70BExecutor,,models,internal_models_namespace,models.common.models.llama33_70b.executor
models,models/common/models/llama33_70b/__init__.py,11,<module>,module,from,models.common.models.llama33_70b.executor,Llama33_70BExecutorConfig,,models,internal_models_namespace,models.common.models.llama33_70b.executor
models,models/common/models/llama33_70b/__init__.py,11,<module>,module,from,models.common.models.llama33_70b.executor,build_llama33_70b_executor,,models,internal_models_namespace,models.common.models.llama33_70b.executor
models,models/common/models/llama33_70b/__init__.py,16,<module>,module,from,models.common.models.llama33_70b.generator,Llama33_70BGenerator,,models,internal_models_namespace,models.common.models.llama33_70b.generator
models,models/common/models/llama33_70b/__init__.py,16,<module>,module,from,models.common.models.llama33_70b.generator,Llama33_70BGeneratorConfig,,models,internal_models_namespace,models.common.models.llama33_70b.generator
models,models/common/models/llama33_70b/__init__.py,16,<module>,module,from,models.common.models.llama33_70b.generator,build_llama33_70b_generator,,models,internal_models_namespace,models.common.models.llama33_70b.generator
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,LLAMA33_70B_ACCURACY,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,LLAMA33_70B_PERFORMANCE,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BLayerWeights,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BModelParameters,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BPrecisionConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BTransformer1D,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BTransformer1DConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BWeights,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/__init__.py,21,<module>,module,from,models.common.models.llama33_70b.model,build_llama33_70b_transformer_1d_config,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/executor.py,6,<module>,module,from,models.common.models.llama3_executor,Llama33_70BExecutor,,models,internal_models_namespace,models.common.models.llama3_executor
models,models/common/models/llama33_70b/executor.py,6,<module>,module,from,models.common.models.llama3_executor,Llama33_70BExecutorConfig,,models,internal_models_namespace,models.common.models.llama3_executor
models,models/common/models/llama33_70b/executor.py,7,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,Llama33_70BForCausalLM,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/generator.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/llama33_70b/generator.py,8,<module>,module,import,atexit,,,atexit,stdlib,
models,models/common/models/llama33_70b/generator.py,9,<module>,module,from,collections.abc,Sequence,,collections,stdlib,
models,models/common/models/llama33_70b/generator.py,10,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/llama33_70b/generator.py,11,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/llama33_70b/generator.py,13,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/llama33_70b/generator.py,15,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/llama33_70b/generator.py,16,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/llama33_70b/generator.py,16,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/llama33_70b/generator.py,16,<module>,module,from,models.common.llm_runtime.config,TraceMode,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/llama33_70b/generator.py,16,<module>,module,from,models.common.llm_runtime.config,WarmupConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/llama33_70b/generator.py,17,<module>,module,from,models.common.llm_runtime.lane_group,LaneGroupExecutor,,models,internal_models_namespace,models.common.llm_runtime.lane_group
models,models/common/models/llama33_70b/generator.py,18,<module>,module,from,models.common.llm_runtime.vllm_adapter,NormalizedPrefillKwargs,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/llama33_70b/generator.py,18,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapter,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/llama33_70b/generator.py,18,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapterConfig,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/llama33_70b/generator.py,19,<module>,module,from,models.common.models.llama33_70b.executor,Llama33_70BExecutorConfig,,models,internal_models_namespace,models.common.models.llama33_70b.executor
models,models/common/models/llama33_70b/generator.py,19,<module>,module,from,models.common.models.llama33_70b.executor,build_llama33_70b_executor,,models,internal_models_namespace,models.common.models.llama33_70b.executor
models,models/common/models/llama33_70b/generator.py,20,<module>,module,from,models.common.models.llama33_70b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.llama33_70b.hf_adaptor
models,models/common/models/llama33_70b/generator.py,21,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/generator.py,488,_create_submeshes,nested,from,models.tt_transformers.tt.generator,create_submeshes,,models,external_models_tttv1,
models,models/common/models/llama33_70b/hf_adaptor.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,8,<module>,module,import,os,,,os,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,9,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,9,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,10,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,11,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/llama33_70b/hf_adaptor.py,13,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/llama33_70b/hf_adaptor.py,14,<module>,module,from,transformers,AutoConfig,,transformers,third_party_optional,
models,models/common/models/llama33_70b/hf_adaptor.py,14,<module>,module,from,transformers,AutoModelForCausalLM,,transformers,third_party_optional,
models,models/common/models/llama33_70b/hf_adaptor.py,14,<module>,module,from,transformers,AutoTokenizer,,transformers,third_party_optional,
models,models/common/models/llama33_70b/hf_adaptor.py,16,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/llama33_70b/hf_adaptor.py,17,<module>,module,from,models.common.models.llama33_70b,weight_utils,,models,internal_models_namespace,models.common.models.llama33_70b
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,LLAMA33_70B_ACCURACY,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,LLAMA33_70B_BH_TP4_CLUSTER_TYPES,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,LLAMA33_70B_PERFORMANCE,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BLayerWeights,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BModelParameters,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BPrecisionConfig,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BTransformer1D,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,Llama33_70BWeights,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,_llama33_70b_ccl_topology,,models,internal_models_namespace,models.common.models.llama33_70b.model
models,models/common/models/llama33_70b/hf_adaptor.py,18,<module>,module,from,models.common.models.llama33_70b.model,build_llama33_70b_transformer_1d_config,,models,internal_models_namespace,models.common.models.llama33_70b.model
