layer,source_path,line,qualname,kind,signature,decorators,export_status
models,models/common/models/qwen3_32b/model.py,1303,Qwen3_32B.decode_from_token_ids,method,"(self, token_ids_tt: ttnn.Tensor, *, current_pos: int) -> ttnn.Tensor",,class_member
models,models/common/models/qwen3_32b/model.py,1323,Qwen3_32B.lm_logits,method,"(self, hidden: ttnn.Tensor) -> ttnn.Tensor",,class_member
models,models/common/models/qwen3_32b/weight_utils.py,31,reverse_permute,function,"(tensor: torch.Tensor, n_heads: int, dim1: int, dim2: int) -> torch.Tensor",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,36,reverse_permute_1d,function,(tensor: torch.Tensor) -> torch.Tensor,,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,47,permute_hf_rope_to_meta_tables,function,"(cos: torch.Tensor, sin: torch.Tensor) -> tuple[torch.Tensor, torch.Tensor]",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,61,build_rope_cos_sin_torch,function,"(rotary_emb: Any, table_len: int, head_dim: int, dtype: torch.dtype) -> tuple[torch.Tensor, torch.Tensor]",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,73,attention_wqkv_wo_from_hf_layer,function,"(self_attn: Any, num_devices: int) -> tuple[torch.Tensor, torch.Tensor, torch.Tensor | None, torch.Tensor | None, torch.Tensor | None]",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,139,mlp_weights_from_hf_layer,function,"(mlp: Any) -> tuple[torch.Tensor, torch.Tensor, torch.Tensor]",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,147,rms_weight_torch,function,(layernorm: Any) -> torch.Tensor,,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,151,embed_tokens_torch,function,(embed: Any) -> torch.Tensor,,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,156,lm_head_padded_vocab_size,function,"(vocab_size: int, num_devices: int) -> int",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,171,lm_head_split_sizes,function,"(vocab_size: int, num_devices: int, max_columns_per_device: int) -> list[int]",,candidate_no___all__
models,models/common/models/qwen3_32b/weight_utils.py,180,build_lm_head_lazy_weights,function,"(mesh_device: ttnn.MeshDevice, lm_head_weight: torch.Tensor, *, dim: int, vocab_size: int, max_columns_per_device: int=8192, dtype: ttnn.DataType=ttnn.bfloat8_b, cache_dir: Path | None=None) -> tuple[list[LazyWeight], list[int], list[ttnn.MemoryConfig]]",,candidate_no___all__
modules,models/common/modules/attention/attention_1d.py,67,MAX_QKV_MM_SEQ_LEN,constant_or_value, = 2048,,candidate_no___all__
modules,models/common/modules/attention/attention_1d.py,73,MAX_MM_SEQ_LEN,constant_or_value, = 1024,,candidate_no___all__
modules,models/common/modules/attention/attention_1d.py,81,Attention1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/attention/attention_1d.py,269,Attention1DConfig.use_minimal_qkv_matmul,method,"(self, seq_len: int) -> bool",,class_member
modules,models/common/modules/attention/attention_1d.py,278,Attention1DConfig.use_minimal_wo_matmul,method,"(self, seq_len: int) -> bool",,class_member
modules,models/common/modules/attention/attention_1d.py,287,Attention1DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/attention/attention_1d.py,320,Attention1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/attention/attention_1d.py,349,Attention1D.__init__,method,"(self, wqkv: LazyWeight, wo: LazyWeight, n_heads: int, n_kv_heads: int, head_dim: int, max_batch_size: int, max_seq_len: int)",,class_member
modules,models/common/modules/attention/attention_1d.py,394,Attention1D.from_config,method,"(cls, config: Attention1DConfig)",classmethod,class_member
modules,models/common/modules/attention/attention_1d.py,421,Attention1D.prefill_forward,method,"(self, x: ttnn.Tensor | LazyWeight, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], user_id: int | list[int]=0, page_table: ttnn.Tensor | None=None, chunk_page_table: ttnn.Tensor | None=None, chunk_start_idx: int | None=None, chunk_start_idx_tensor: ttnn.Tensor | None=None, batch_size: Optional[int]=None) -> ttnn.Tensor",,class_member
modules,models/common/modules/attention/attention_1d.py,717,Attention1D.decode_forward,method,"(self, x: ttnn.Tensor | LazyWeight, current_pos: ttnn.Tensor, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], page_table: ttnn.Tensor | None=None) -> ttnn.Tensor",,class_member
modules,models/common/modules/attention/attention_1d.py,838,Attention1D.forward,method,"(self, x: ttnn.Tensor | LazyWeight, current_pos: ttnn.Tensor | None, rot_mats: tuple[ttnn.Tensor, ttnn.Tensor], user_id: int | list[int]=0, mode: str='decode', page_table: ttnn.Tensor | None=None, chunk_page_table: ttnn.Tensor | None=None, chunk_start_idx: int | None=None, batch_size: int=1) -> ttnn.Tensor",,class_member
modules,models/common/modules/attention/attention_1d.py,1155,Attention1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/attention/attention_1d.py,1377,Attention1D.from_model_args,method,"(cls, mesh_device, tt_ccl, args, state_dict, weight_cache_path, layer_num: int, transformation_mats: dict[str, ttnn.Tensor], paged_attention_config=None, use_paged_kv_cache: bool=False)",classmethod,class_member
modules,models/common/modules/attention/attention_1d.py,1734,resolve_attention1d_arch_config,function,"(config: Attention1DConfig, *, _arch=None) -> Attention1DConfig",,candidate_no___all__
modules,models/common/modules/embedding/embedding_1d.py,29,Embedding1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/embedding/embedding_1d.py,61,Embedding1DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/embedding/embedding_1d.py,71,Embedding1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/embedding/embedding_1d.py,91,Embedding1D.__init__,method,"(self, weights: LazyWeight, embed_scale: float=1.0)",,class_member
modules,models/common/modules/embedding/embedding_1d.py,104,Embedding1D.from_config,method,"(cls, config: Embedding1DConfig)",classmethod,class_member
modules,models/common/modules/embedding/embedding_1d.py,118,Embedding1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/embedding/embedding_1d.py,126,Embedding1D.forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/embedding/embedding_1d.py,153,Embedding1D.from_model_args,method,"(cls, mesh_device, args, weight_cache_path, state_dict, dtype, embed_scale: float=1.0)",classmethod,class_member
modules,models/common/modules/lazy_buffer.py,28,LazyBuffer,class,(),dataclass,candidate_no___all__
modules,models/common/modules/lazy_buffer.py,105,LazyBuffer.get_device_buffer,method,(self) -> ttnn.Tensor,,class_member
modules,models/common/modules/lazy_buffer.py,121,LazyBuffer.update,method,"(self, new_source: 'torch.Tensor') -> None",,class_member
modules,models/common/modules/lazy_buffer.py,149,LazyBuffer.release,method,(self) -> None,,class_member
modules,models/common/modules/lazy_buffer.py,157,LazyBuffer.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/lazy_buffer.py,162,resolve_lazy_buffer,function,"(buf: LazyBuffer, **kwargs) -> LazyBuffer",,candidate_no___all__
modules,models/common/modules/lazy_weight.py,33,LazyWeight,class,(),dataclass,candidate_no___all__
modules,models/common/modules/lazy_weight.py,88,LazyWeight.get_device_weight,method,(self) -> ttnn.Tensor,,class_member
modules,models/common/modules/lazy_weight.py,154,LazyWeight.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/lazy_weight.py,228,LazyWeight.padded_shape,method,"(self) -> tuple[int, ...]",property,class_member
modules,models/common/modules/lazy_weight.py,347,resolve_lazy_weight,function,"(weight: LazyWeight, **kwargs) -> LazyWeight",,candidate_no___all__
modules,models/common/modules/lm_head/lm_head_1d.py,35,LMHead1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/lm_head/lm_head_1d.py,72,LMHead1DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,81,LMHead1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/lm_head/lm_head_1d.py,100,LMHead1D.__init__,method,"(self, output_weights: List[LazyWeight])",,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,106,LMHead1D.from_config,method,"(cls, config: LMHead1DConfig)",classmethod,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,113,LMHead1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,119,LMHead1D.forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,170,LMHead1D.from_model_args,method,"(cls, mesh_device, args, state_dict, state_dict_prefix, weight_cache_path, max_columns_per_device, dtype=None, model_config=None, tt_ccl=None)",classmethod,class_member
modules,models/common/modules/lm_head/lm_head_1d.py,440,resolve_lm_head_1d_arch_config,function,(config: LMHead1DConfig) -> LMHead1DConfig,,candidate_no___all__
modules,models/common/modules/mlp/mlp_1d.py,44,MLP1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/mlp/mlp_1d.py,128,MLP1DConfig.use_minimal_w2_matmul,method,"(self, seq_len: int) -> bool",,class_member
modules,models/common/modules/mlp/mlp_1d.py,136,MLP1DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/mlp/mlp_1d.py,156,MLP1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/mlp/mlp_1d.py,172,MLP1D.__init__,method,"(self, w1: LazyWeight, w2: LazyWeight, w3: LazyWeight)",,class_member
modules,models/common/modules/mlp/mlp_1d.py,189,MLP1D.from_config,method,"(cls, config: MLP1DConfig)",classmethod,class_member
modules,models/common/modules/mlp/mlp_1d.py,214,MLP1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/mlp/mlp_1d.py,227,MLP1D.decode_forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_1d.py,308,MLP1D.prefill_forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_1d.py,405,MLP1D.forward,method,"(self, x: ttnn.Tensor | LazyWeight, mode: str | Mode) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_1d.py,479,MLP1D.from_model_args,method,"(cls, mesh_device, tt_ccl, args, state_dict, weight_cache_path, layer_num: int, dtype=None, model_config=None, state_dict_prefix: Optional[str]=None, prefetcher=None)",classmethod,class_member
modules,models/common/modules/mlp/mlp_1d.py,856,resolve_mlp1d_arch_config,function,(config: MLP1DConfig) -> MLP1DConfig,,candidate_no___all__
modules,models/common/modules/mlp/mlp_2d.py,43,MLP2DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/mlp/mlp_2d.py,114,MLP2DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/mlp/mlp_2d.py,139,MLP2D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/mlp/mlp_2d.py,147,MLP2D.__init__,method,"(self, w1: LazyWeight, w2: LazyWeight, w3: LazyWeight)",,class_member
modules,models/common/modules/mlp/mlp_2d.py,161,MLP2D.from_config,method,"(cls, config: MLP2DConfig)",classmethod,class_member
modules,models/common/modules/mlp/mlp_2d.py,172,MLP2D.load_device_weights,method,(self),,class_member
modules,models/common/modules/mlp/mlp_2d.py,295,MLP2D.decode_forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_2d.py,381,MLP2D.prefill_forward,method,"(self, x: ttnn.Tensor | LazyWeight) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_2d.py,475,MLP2D.forward,method,"(self, x: ttnn.Tensor | LazyWeight, mode: str) -> ttnn.Tensor",,class_member
modules,models/common/modules/mlp/mlp_2d.py,483,MLP2D.from_model_args,method,"(cls, mesh_device, tt_ccl, args, state_dict, weight_cache_path, layer_num: int, state_dict_prefix: Optional[str]=None)",classmethod,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,33,SHARD_HEIGHT,constant_or_value, = TILE_SIZE,,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,42,RMSNorm1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,93,RMSNorm1DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,113,RMSNorm1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,129,RMSNorm1D.__init__,method,"(self, weight: LazyWeight)",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,142,RMSNorm1D.from_config,method,"(cls, config: RMSNorm1DConfig)",classmethod,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,170,RMSNorm1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,320,RMSNorm1D.forward,method,"(self, x: 'ttnn.Tensor | LazyWeight', mode: str) -> ttnn.Tensor",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,339,RMSNorm1D.from_model_args,method,"(cls, mesh_device, tt_ccl, args, state_dict, weight_cache_path, layer_num: int, weight_key: str, state_dict_prefix: Optional[str]=None, sharded_program_config=None, sharded_output_config=None)",classmethod,class_member
modules,models/common/modules/rmsnorm/rmsnorm_1d.py,536,resolve_rmsnorm_1d_arch_config,function,(config: RMSNorm1DConfig) -> RMSNorm1DConfig,,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,31,SHARD_HEIGHT,constant_or_value, = TILE_SIZE,,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,40,RMSNorm2DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,83,RMSNorm2DConfig.is_resolved,method,(self) -> bool,,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,106,RMSNorm2D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,124,RMSNorm2D.__init__,method,"(self, weight: LazyWeight)",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,138,RMSNorm2D.from_config,method,"(cls, config: RMSNorm2DConfig)",classmethod,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,146,RMSNorm2D.load_device_weights,method,(self),,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,158,RMSNorm2D.decode_forward,method,"(self, x: 'ttnn.Tensor | LazyWeight') -> ttnn.Tensor",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,207,RMSNorm2D.prefill_forward,method,"(self, x: 'ttnn.Tensor | LazyWeight') -> ttnn.Tensor",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,265,RMSNorm2D.forward,method,"(self, x: 'ttnn.Tensor | LazyWeight', mode: str) -> ttnn.Tensor",,class_member
modules,models/common/modules/rmsnorm/rmsnorm_2d.py,277,RMSNorm2D.from_model_args,method,"(cls, mesh_device, tt_ccl, args, state_dict, weight_cache_path, layer_num: int, weight_key: str, state_dict_prefix: Optional[str]=None)",classmethod,class_member
modules,models/common/modules/rope/rope_1d.py,40,Rope1DConfig,class,(),dataclass,candidate_no___all__
modules,models/common/modules/rope/rope_1d.py,84,RotarySetup1D,class,(LightweightModule),,candidate_no___all__
modules,models/common/modules/rope/rope_1d.py,106,RotarySetup1D.__init__,method,"(self, cos_matrix: LazyWeight, sin_matrix: LazyWeight, max_batch_size: int) -> None",,class_member
modules,models/common/modules/rope/rope_1d.py,130,RotarySetup1D.from_config,method,"(cls, config: Rope1DConfig)",classmethod,class_member
modules,models/common/modules/rope/rope_1d.py,138,RotarySetup1D.load_device_weights,method,(self),,class_member
modules,models/common/modules/rope/rope_1d.py,154,RotarySetup1D.decode_forward,method,"(self, rot_idxs: ttnn.Tensor) -> List[ttnn.Tensor]",,class_member
modules,models/common/modules/rope/rope_1d.py,193,RotarySetup1D.prefill_forward,method,"(self, start_pos: int, seq_len: int, pad_to: int | None=None) -> List[ttnn.Tensor]",,class_member
modules,models/common/modules/rope/rope_1d.py,228,RotarySetup1D.forward,method,"(self, mode: str, **kwargs) -> List[ttnn.Tensor]",,class_member
modules,models/common/modules/rope/rope_1d.py,244,RotarySetup1D.get_both_trans_mats,method,"(self) -> Dict[str, ttnn.Tensor]",,class_member
modules,models/common/modules/rope/rope_1d.py,251,RotarySetup1D.get_rot_idxs,method,"(self, position_idxs: 'torch.Tensor', on_host: bool=False) -> ttnn.Tensor",,class_member
